NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
MOOTHA_HUMAN_MITODB_6_2002	432	374		
MOOTHA_MITOCHONDRIA	451	394		
MOOTHA_PGC	421	400		
MOOTHA_PYR	8		Rejected!	
MOOTHA_ROS	7		Rejected!	
MOOTHA_TCA	16	16		
MOOTHA_VOXPHOS	87	87		
MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_DN	76	73		
MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_UP	88	83		
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	174	169		
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_UP	374	338		
MOREIRA_RESPONSE_TO_TSA_DN	18	18		
MOREIRA_RESPONSE_TO_TSA_UP	28	28		
MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_DN	17	17		
MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP	111	110		
MORI_IMMATURE_B_LYMPHOCYTE_DN	91	91		
MORI_IMMATURE_B_LYMPHOCYTE_UP	52	50		
MORI_LARGE_PRE_BII_LYMPHOCYTE_DN	60	59		
MORI_LARGE_PRE_BII_LYMPHOCYTE_UP	88	88		
MORI_MATURE_B_LYMPHOCYTE_DN	76	75		
MORI_MATURE_B_LYMPHOCYTE_UP	95	92		
MORI_PLASMA_CELL_DN	36	36		
MORI_PLASMA_CELL_UP	54	54		
MORI_PRE_BI_LYMPHOCYTE_DN	80	80		
MORI_PRE_BI_LYMPHOCYTE_UP	81	80		
MORI_SMALL_PRE_BII_LYMPHOCYTE_DN	75	73		
MORI_SMALL_PRE_BII_LYMPHOCYTE_UP	77	72		
MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_DN	12		Rejected!	
MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP	20	18		
MOSERLE_IFNA_RESPONSE	31	31		
MOTAMED_RESPONSE_TO_ANDROGEN_DN	6		Rejected!	
MOTAMED_RESPONSE_TO_ANDROGEN_UP	6		Rejected!	
MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_DN	33	31		
MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_UP	14		Rejected!	
MUELLER_METHYLATED_IN_GLIOBLASTOMA	43	32		
MUELLER_PLURINET	299	295		
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_DN	10		Rejected!	
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_UP	21	19		
MULLIGHAN_MLL_SIGNATURE_1_DN	238	224		
MULLIGHAN_MLL_SIGNATURE_1_UP	385	377		
MULLIGHAN_MLL_SIGNATURE_2_DN	279	269		
MULLIGHAN_MLL_SIGNATURE_2_UP	420	417		
MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_DN	125	117		
MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_UP	264	250		
MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_DN	76	70		
MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_UP	129	125		
MULLIGHAN_NPM1_SIGNATURE_3_DN	161	150		
MULLIGHAN_NPM1_SIGNATURE_3_UP	334	317		
MUNSHI_MULTIPLE_MYELOMA_DN	10		Rejected!	
MUNSHI_MULTIPLE_MYELOMA_UP	77	77		
MURAKAMI_UV_RESPONSE_1HR_DN	10		Rejected!	
MURAKAMI_UV_RESPONSE_1HR_UP	15		Rejected!	
MURAKAMI_UV_RESPONSE_24HR	20	18		
MURAKAMI_UV_RESPONSE_6HR_DN	21	19		
MURAKAMI_UV_RESPONSE_6HR_UP	34	33		
MURATA_VIRULENCE_OF_H_PILORI	22	21		
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_1	6		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_12	11		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_13	6		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_15	10		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_16	9		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_17	19	16		
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_18	5		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_2	5		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_21	6		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_22	11		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23	19	19		
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_24	14		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_25	9		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_27	10		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_29	8		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_30	5		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_5	6		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_6	6		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_7	7		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_8	12		Rejected!	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_9	8		Rejected!	
NABA_BASEMENT_MEMBRANES	40	40		
NABA_COLLAGENS	44	42		
NABA_CORE_MATRISOME	275	235		
NABA_ECM_AFFILIATED	170	145		
NABA_ECM_GLYCOPROTEINS	196	165		
NABA_ECM_REGULATORS	238	194		
NABA_MATRISOME	1026		Rejected!	
NABA_MATRISOME_ASSOCIATED	751		Rejected!	
NABA_MATRISOME_HGSOC_OMENTAL_METASTASIS	59	54		
NABA_MATRISOME_HIGHLY_METASTATIC_BREAST_CANCER	41	38		
NABA_MATRISOME_HIGHLY_METASTATIC_BREAST_CANCER_TUMOR_CELL_DERIVED	29	27		
NABA_MATRISOME_HIGHLY_METASTATIC_MELANOMA	18	15		
NABA_MATRISOME_HIGHLY_METASTATIC_MELANOMA_TUMOR_CELL_DERIVED	12		Rejected!	
NABA_MATRISOME_METASTATIC_COLORECTAL_LIVER_METASTASIS	30	28		
NABA_MATRISOME_MULTIPLE_MYELOMA	10		Rejected!	
NABA_MATRISOME_POORLY_METASTATIC_BREAST_CANCER	25	23		
NABA_MATRISOME_POORLY_METASTATIC_BREAST_CANCER_TUMOR_CELL_DERIVED	12		Rejected!	
NABA_MATRISOME_POORLY_METASTATIC_MELANOMA	38	36		
NABA_MATRISOME_POORLY_METASTATIC_MELANOMA_TUMOR_CELL_DERIVED	26	25		
NABA_MATRISOME_PRIMARY_METASTATIC_COLORECTAL_TUMOR	59	54		
NABA_PROTEOGLYCANS	35	28		
NABA_SECRETED_FACTORS	343	272		
NADELLA_PRKAR1A_TARGETS_DN	7		Rejected!	
NADELLA_PRKAR1A_TARGETS_UP	9		Rejected!	
NADERI_BREAST_CANCER_PROGNOSIS_DN	18	16		
NADERI_BREAST_CANCER_PROGNOSIS_UP	51	45		
NADLER_HYPERGLYCEMIA_AT_OBESITY	59	54		
NADLER_OBESITY_DN	49	46		
NADLER_OBESITY_UP	60	59		
NAGASHIMA_EGF_SIGNALING_UP	57	57		
NAGASHIMA_NRG1_SIGNALING_DN	54	51		
NAGASHIMA_NRG1_SIGNALING_UP	172	168		
NAGY_PCAF_COMPONENTS_HUMAN	9		Rejected!	
NAGY_STAGA_COMPONENTS_HUMAN	13		Rejected!	
NAGY_TFTC_COMPONENTS_HUMAN	18	18		
NAISHIRO_CTNNB1_TARGETS_WITH_LEF1_MOTIF	8		Rejected!	
NAKAJIMA_EOSINOPHIL	25	25		
NAKAJIMA_MAST_CELL	46	44		
NAKAMURA_ADIPOGENESIS_EARLY_DN	35	32		
NAKAMURA_ADIPOGENESIS_EARLY_UP	63	58		
NAKAMURA_ADIPOGENESIS_LATE_DN	35	33		
NAKAMURA_ADIPOGENESIS_LATE_UP	98	97		
NAKAMURA_ALVEOLAR_EPITHELIUM	5		Rejected!	
NAKAMURA_BRONCHIAL_AND_BRONCHIOLAR_EPITHELIA	7		Rejected!	
NAKAMURA_CANCER_MICROENVIRONMENT_DN	46	45		
NAKAMURA_CANCER_MICROENVIRONMENT_UP	28	23		
NAKAMURA_LUNG_CANCER	9		Rejected!	
NAKAMURA_LUNG_CANCER_DIFFERENTIATION_MARKERS	13		Rejected!	
NAKAMURA_METASTASIS	47	44		
NAKAMURA_METASTASIS_MODEL_DN	44	42		
NAKAMURA_METASTASIS_MODEL_UP	45	41		
NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_DN	648		Rejected!	
NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP	284	270		
NAKAYAMA_FRA2_TARGETS	44	43		
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN	77	66		
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP	83	79		
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_DN	85	80		
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP	89	79		
NAM_FXYD5_TARGETS_DN	18	18		
NATSUME_RESPONSE_TO_INTERFERON_BETA_DN	51	48		
NATSUME_RESPONSE_TO_INTERFERON_BETA_UP	70	67		
NEBEN_AML_WITH_FLT3_OR_NRAS_DN	12		Rejected!	
NEBEN_AML_WITH_FLT3_OR_NRAS_UP	8		Rejected!	
NELSON_RESPONSE_TO_ANDROGEN_DN	17	15		
NELSON_RESPONSE_TO_ANDROGEN_UP	83	78		
NEMETH_INFLAMMATORY_RESPONSE_LPS_DN	30	29		
NEMETH_INFLAMMATORY_RESPONSE_LPS_UP	84	84		
NEWMAN_ERCC6_TARGETS_DN	39	31		
NEWMAN_ERCC6_TARGETS_UP	26	24		
NGO_MALIGNANT_GLIOMA_1P_LOH	15	15		
NGUYEN_NOTCH1_TARGETS_DN	83	82		
NGUYEN_NOTCH1_TARGETS_UP	27	27		
NICK_RESPONSE_TO_PROC_TREATMENT_DN	27	27		
NICK_RESPONSE_TO_PROC_TREATMENT_UP	5		Rejected!	
NIKOLSKY_BREAST_CANCER_10Q22_AMPLICON	8		Rejected!	
NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON	158	145		
NIKOLSKY_BREAST_CANCER_12Q13_Q21_AMPLICON	46	44		
NIKOLSKY_BREAST_CANCER_12Q24_AMPLICON	15		Rejected!	
NIKOLSKY_BREAST_CANCER_14Q22_AMPLICON	14		Rejected!	
NIKOLSKY_BREAST_CANCER_15Q26_AMPLICON	22	21		
NIKOLSKY_BREAST_CANCER_16P13_AMPLICON	119	111		
NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON	52	51		
NIKOLSKY_BREAST_CANCER_17P11_AMPLICON	10		Rejected!	
NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON	132	103		
NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON	334	305		
NIKOLSKY_BREAST_CANCER_19P13_AMPLICON	5		Rejected!	
NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON	22	22		
NIKOLSKY_BREAST_CANCER_19Q13.4_AMPLICON	7		Rejected!	
NIKOLSKY_BREAST_CANCER_1Q21_AMPLICON	38	37		
NIKOLSKY_BREAST_CANCER_1Q32_AMPLICON	13		Rejected!	
NIKOLSKY_BREAST_CANCER_20P13_AMPLICON	8		Rejected!	
NIKOLSKY_BREAST_CANCER_20Q11_AMPLICON	31	30		
NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON	149	131		
NIKOLSKY_BREAST_CANCER_21Q22_AMPLICON	16	15		
NIKOLSKY_BREAST_CANCER_22Q13_AMPLICON	17	16		
NIKOLSKY_BREAST_CANCER_5P15_AMPLICON	26	21		
NIKOLSKY_BREAST_CANCER_6P24_P22_AMPLICON	21	21		
NIKOLSKY_BREAST_CANCER_7P15_AMPLICON	11		Rejected!	
NIKOLSKY_BREAST_CANCER_7P22_AMPLICON	38	36		
NIKOLSKY_BREAST_CANCER_7Q21_Q22_AMPLICON	75	70		
NIKOLSKY_BREAST_CANCER_8P12_P11_AMPLICON	57	49		
NIKOLSKY_BREAST_CANCER_8Q12_Q22_AMPLICON	132	121		
NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON	157	148		
NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER	94	89		
NIKOLSKY_OVERCONNECTED_IN_BREAST_CANCER	21	20		
NOJIMA_SFRP2_TARGETS_DN	26	24		
NOJIMA_SFRP2_TARGETS_UP	32	31		
NOURUZI_NEPC_ASCL1_TARGETS	159	134		
NOUSHMEHR_GBM_GERMLINE_MUTATED	8		Rejected!	
NOUSHMEHR_GBM_SILENCED_BY_METHYLATION	50	42		
NOUSHMEHR_GBM_SOMATIC_MUTATED	9		Rejected!	
NOUZOVA_METHYLATED_IN_APL	66	54		
NOUZOVA_TRETINOIN_AND_H4_ACETYLATION	138	135		
NUMATA_CSF3_SIGNALING_VIA_STAT3	21	21		
NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_DN	13		Rejected!	
NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_UP	29	29		
NUTT_GBM_VS_AO_GLIOMA_DN	46	34		
NUTT_GBM_VS_AO_GLIOMA_UP	46	45		
NUYTTEN_EZH2_TARGETS_DN	1023		Rejected!	
NUYTTEN_EZH2_TARGETS_UP	1033		Rejected!	
NUYTTEN_NIPP1_TARGETS_DN	845		Rejected!	
NUYTTEN_NIPP1_TARGETS_UP	768		Rejected!	
ODONNELL_METASTASIS_DN	24	21		
ODONNELL_METASTASIS_UP	75	66		
ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN	47	46		
ODONNELL_TARGETS_OF_MYC_AND_TFRC_UP	82	81		
ODONNELL_TFRC_TARGETS_DN	140	129		
ODONNELL_TFRC_TARGETS_UP	440	387		
OHASHI_AURKA_TARGETS	5		Rejected!	
OHASHI_AURKB_TARGETS	8		Rejected!	
OHGUCHI_LIVER_HNF4A_TARGETS_DN	171	146		
OHGUCHI_LIVER_HNF4A_TARGETS_UP	50	42		
OHM_EMBRYONIC_CARCINOMA_DN	8		Rejected!	
OHM_EMBRYONIC_CARCINOMA_UP	6		Rejected!	
OHM_METHYLATED_IN_ADULT_CANCERS	27	26		
OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN	274	262		
OISHI_CHOLANGIOMA_STEM_CELL_LIKE_UP	348	334		
OKAWA_NEUROBLASTOMA_1P36_31_DELETION	22	20		
OKUMURA_INFLAMMATORY_RESPONSE_LPS	182	176		
OLSSON_E2F3_TARGETS_DN	39	37		
OLSSON_E2F3_TARGETS_UP	26	26		
ONDER_CDH1_SIGNALING_VIA_CTNNB1	84	79		
ONDER_CDH1_TARGETS_1_DN	170	157		
ONDER_CDH1_TARGETS_1_UP	140	137		
ONDER_CDH1_TARGETS_2_DN	473	427		
ONDER_CDH1_TARGETS_2_UP	257	249		
ONDER_CDH1_TARGETS_3_DN	59	48		
ONDER_CDH1_TARGETS_3_UP	18	17		
ONGUSAHA_BRCA1_TARGETS_DN	11		Rejected!	
ONGUSAHA_BRCA1_TARGETS_UP	13		Rejected!	
ONGUSAHA_TP53_TARGETS	38	36		
ONKEN_UVEAL_MELANOMA_DN	533	499		
ONKEN_UVEAL_MELANOMA_UP	790		Rejected!	
ONO_AML1_TARGETS_DN	39	37		
ONO_AML1_TARGETS_UP	24	24		
ONO_FOXP3_TARGETS_DN	41	39		
ONO_FOXP3_TARGETS_UP	23	23		
OSADA_ASCL1_TARGETS_DN	24	23		
OSADA_ASCL1_TARGETS_UP	46	38		
OSAWA_TNF_TARGETS	10		Rejected!	
OSMAN_BLADDER_CANCER_DN	431	381		
OSMAN_BLADDER_CANCER_UP	401	400		
OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN	281	272		
OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP	224	220		
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_DN	35	26		
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	69	68		
OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_DN	12		Rejected!	
OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	118	116		
OUILLETTE_CLL_13Q14_DELETION_DN	56	55		
OUILLETTE_CLL_13Q14_DELETION_UP	75	71		
OUYANG_PROSTATE_CANCER_MARKERS	21	21		
OUYANG_PROSTATE_CANCER_PROGRESSION_DN	21	21		
OUYANG_PROSTATE_CANCER_PROGRESSION_UP	21	21		
OZANNE_AP1_TARGETS_UP	14		Rejected!	
OZEN_MIR125B1_TARGETS	23	21		
PACHER_TARGETS_OF_IGF1_AND_IGF2_UP	36	36		
PALOMERO_GSI_SENSITIVITY_DN	5		Rejected!	
PALOMERO_GSI_SENSITIVITY_UP	7		Rejected!	
PAL_PRMT5_TARGETS_DN	30	26		
PAL_PRMT5_TARGETS_UP	204	198		
PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_DN	148	141		
PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_UP	134	130		
PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_DN	43	41		
PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_UP	53	53		
PARENT_MTOR_SIGNALING_DN	44	40		
PARENT_MTOR_SIGNALING_UP	567		Rejected!	
PARK_APL_PATHOGENESIS_DN	48	48		
PARK_APL_PATHOGENESIS_UP	14		Rejected!	
PARK_HSC_AND_MULTIPOTENT_PROGENITORS	45	44		
PARK_HSC_MARKERS	44	43		
PARK_HSC_VS_MULTIPOTENT_PROGENITORS_DN	15		Rejected!	
PARK_HSC_VS_MULTIPOTENT_PROGENITORS_UP	19	19		
PARK_OSTEOBLAST_DIFFERENTIATION_BY_PHENYLAMIL_DN	6		Rejected!	
PARK_OSTEOBLAST_DIFFERENTIATION_BY_PHENYLAMIL_UP	12		Rejected!	
PARK_TRETINOIN_RESPONSE	12		Rejected!	
PARK_TRETINOIN_RESPONSE_AND_PML_RARA_FUSION	30	30		
PARK_TRETINOIN_RESPONSE_AND_RARA_PLZF_FUSION	23	23		
PASINI_SUZ12_TARGETS_DN	316	309		
PASINI_SUZ12_TARGETS_UP	112	101		
PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_DN	170	169		
PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP	286	281		
PASTURAL_RIZ1_TARGETS_DN	5		Rejected!	
PASTURAL_RIZ1_TARGETS_UP	10		Rejected!	
PATIL_LIVER_CANCER	660		Rejected!	
PEART_HDAC_PROLIFERATION_CLUSTER_DN	71	71		
PEART_HDAC_PROLIFERATION_CLUSTER_UP	53	53		
PECE_MAMMARY_STEM_CELL_DN	143	142		
PECE_MAMMARY_STEM_CELL_UP	140	99		
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1	46	46		
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_3	20	18		
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4	108	102		
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_5	11		Rejected!	
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_6	29	26		
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7	399	385		
PEDERSEN_TARGETS_OF_611CTF_ISOFORM_OF_ERBB2	75	73		
PEDRIOLI_MIR31_TARGETS_DN	413	398		
PEDRIOLI_MIR31_TARGETS_UP	223	191		
PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_DN	49	49		
PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP	64	64		
PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN	23	19		
PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP	32	28		
PEREZ_TP53_AND_TP63_TARGETS	207	198		
PEREZ_TP53_TARGETS	1201		Rejected!	
PEREZ_TP63_TARGETS	356	336		
PETRETTO_BLOOD_PRESSURE_DN	8		Rejected!	
PETRETTO_BLOOD_PRESSURE_UP	12		Rejected!	
PETRETTO_CARDIAC_HYPERTROPHY	34	34		
PETRETTO_HEART_MASS_QTL_CIS_DN	28	27		
PETRETTO_HEART_MASS_QTL_CIS_UP	32	32		
PETRETTO_LEFT_VENTRICLE_MASS_QTL_CIS_DN	10		Rejected!	
PETRETTO_LEFT_VENTRICLE_MASS_QTL_CIS_UP	6		Rejected!	
PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_DN	162	158		
PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD_UP	131	130		
PETROVA_PROX1_TARGETS_DN	56	55		
PETROVA_PROX1_TARGETS_UP	25	25		
PHESSE_TARGETS_OF_APC_AND_MBD2_DN	11		Rejected!	
PHESSE_TARGETS_OF_APC_AND_MBD2_UP	18	16		
PHONG_TNF_RESPONSE_NOT_VIA_P38	341	333		
PHONG_TNF_RESPONSE_VIA_P38_COMPLETE	224	224		
PHONG_TNF_RESPONSE_VIA_P38_PARTIAL	164	159		
PHONG_TNF_TARGETS_DN	8		Rejected!	
PHONG_TNF_TARGETS_UP	63	63		
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN	137	137		
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP	211	204		
PIEPOLI_LGI1_TARGETS_DN	17	15		
PIEPOLI_LGI1_TARGETS_UP	17		Rejected!	
PILON_KLF1_TARGETS_UP	498	468		
PIONTEK_PKD1_TARGETS_DN	18	15		
PIONTEK_PKD1_TARGETS_UP	42	37		
PLASARI_NFIC_TARGETS_BASAL_DN	21	20		
PLASARI_NFIC_TARGETS_BASAL_UP	30	25		
PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN	33	31		
PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP	58	54		
PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN	109	103		
PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_UP	33	32		
PLASARI_TGFB1_TARGETS_10HR_DN	256	243		
PLASARI_TGFB1_TARGETS_10HR_UP	196	186		
PLASARI_TGFB1_TARGETS_1HR_DN	5		Rejected!	
PLASARI_TGFB1_TARGETS_1HR_UP	33	33		
PODAR_RESPONSE_TO_ADAPHOSTIN_DN	18	17		
PODAR_RESPONSE_TO_ADAPHOSTIN_UP	148	148		
POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_DN	61	46		
POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_UP	63	62		
POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN	44	31		
POMEROY_MEDULLOBLASTOMA_PROGNOSIS_UP	48	46		
POOLA_INVASIVE_BREAST_CANCER_DN	133	116		
POOLA_INVASIVE_BREAST_CANCER_UP	292	283		
POS_HISTAMINE_RESPONSE_NETWORK	31	30		
POS_RESPONSE_TO_HISTAMINE_DN	11		Rejected!	
POS_RESPONSE_TO_HISTAMINE_UP	12		Rejected!	
PRAMOONJAGO_SOX4_TARGETS_DN	49	48		
PRAMOONJAGO_SOX4_TARGETS_UP	52	51		
PROVENZANI_METASTASIS_DN	142	132		
PROVENZANI_METASTASIS_UP	204	197		
PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN	146	141		
PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP	79	78		
PUJANA_ATM_PCC_NETWORK	1393		Rejected!	
PUJANA_BRCA1_PCC_NETWORK	1625		Rejected!	
PUJANA_BRCA2_PCC_NETWORK	426	424		
PUJANA_BRCA_CENTERED_NETWORK	118	118		
PUJANA_BREAST_CANCER_LIT_INT_NETWORK	101	101		
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_DN	9		Rejected!	
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP	55	55		
PUJANA_CHEK2_PCC_NETWORK	761		Rejected!	
PUJANA_XPRSS_INT_NETWORK	168	168		
PURBEY_TARGETS_OF_CTBP1_AND_SATB1_DN	161	153		
PURBEY_TARGETS_OF_CTBP1_AND_SATB1_UP	77	72		
PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_DN	403	370		
PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP	296	276		
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN	29	21		
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP	194	190		
PYEON_HPV_POSITIVE_TUMORS_DN	10		Rejected!	
PYEON_HPV_POSITIVE_TUMORS_UP	101	97		
QI_HYPOXIA	133	127		
QI_HYPOXIA_TARGETS_OF_HIF1A_AND_FOXA2	35	34		
QI_PLASMACYTOMA_DN	98	94		
QI_PLASMACYTOMA_UP	254	251		
QUINTENS_EMBRYONIC_BRAIN_RESPONSE_TO_IR	82	80		
RADAEVA_RESPONSE_TO_IFNA1_DN	10		Rejected!	
RADAEVA_RESPONSE_TO_IFNA1_UP	47	46		
RADMACHER_AML_PROGNOSIS	81	80		
RAFFEL_VEGFA_TARGETS_DN	5		Rejected!	
RAFFEL_VEGFA_TARGETS_UP	9		Rejected!	
RAGHAVACHARI_PLATELET_SPECIFIC_GENES	71	71		
RAHMAN_TP53_TARGETS_PHOSPHORYLATED	20	20		
RAMALHO_STEMNESS_DN	72	71		
RAMALHO_STEMNESS_UP	196	188		
RAMASWAMY_METASTASIS_DN	59	58		
RAMASWAMY_METASTASIS_UP	66	65		
RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_DN	8		Rejected!	
RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_UP	6		Rejected!	
RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_SMAD4_DN	10		Rejected!	
RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_SMAD4_UP	10		Rejected!	
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_DN	10		Rejected!	
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP	14		Rejected!	
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP	21	20		
RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_DN	8		Rejected!	
RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_UP	5		Rejected!	
RAO_BOUND_BY_SALL4	226	212		
RAO_BOUND_BY_SALL4_ISOFORM_A	194	153		
RAO_BOUND_BY_SALL4_ISOFORM_B	526	480		
RASHI_NFKB1_TARGETS	18	18		
RASHI_RESPONSE_TO_IONIZING_RADIATION_1	39	38		
RASHI_RESPONSE_TO_IONIZING_RADIATION_2	125	120		
RASHI_RESPONSE_TO_IONIZING_RADIATION_3	47	45		
RASHI_RESPONSE_TO_IONIZING_RADIATION_4	48	46		
RASHI_RESPONSE_TO_IONIZING_RADIATION_5	133	125		
RASHI_RESPONSE_TO_IONIZING_RADIATION_6	95	90		
RATTENBACHER_BOUND_BY_CELF1	443	418		
RAY_ALZHEIMERS_DISEASE	13		Rejected!	
RAY_TARGETS_OF_P210_BCR_ABL_FUSION_DN	15	15		
RAY_TARGETS_OF_P210_BCR_ABL_FUSION_UP	16		Rejected!	
RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN	266	256		
RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_UP	205	178		
REICHERT_G1S_REGULATORS_AS_PI3K_TARGETS	8		Rejected!	
REICHERT_MITOSIS_LIN9_TARGETS	27	27		
